FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Dekang,Bannelier,609,196-1669,ABSECON,NJ,8205,S,Y,9500,1.4,1000,1500
Akeo,Cau,740,158-1652,ASHLAND,OH,44805,M,N,79500,3.185018,0,0
Muhammad,Takayama,505,124-1729,SANTA CRUZ,NM,87567,M,N,70500,5.3,0,0
Soha,Abdelguerfi,917,107-1807,SCHOHARIE,NY,12157,S,N,77000,4.399695,0,0
Hung,Nadji,901,155-1714,HARTMAN,TN-typoCT,37012,M,N,7000,0.0,0,0
Anindya,Reese,316,173-1315,OZAWKIE,KS,66070,M,N,89000,6.45,0,0
Kaichang,Raeithel,405,188-1406,TULSA,OK,74152,S,Y,64500,6.25,1000,1000
Benedita,Raskhodnikova,870,199-2014,AUGUSTA,AR,72006,S,Y,99500,7.0,20,20
Hisao,Greenberger,502,167-1750,CLOSPLINT,KY,40927,S,N,51000,4.666667,20,0
Bret,Cyranek,207,140-1871,YORK BEACH,ME,3910,S,N,94500,8.5,2850,0
Linden,Bloedorn,605,188-1560,CARTHAGE,SD,57323,M,N,82500,0.0,0,0
Fadila,Moehrke,228,107-1712,MYRTLE-typoMADISON LAKE,MS-typoMI,38650,M,Y,38500,5.0,0,1500
Somenath,Bracher,302,117-1598,WILMINGTON,DE,19880,M,N,65000,5.95,0,0
Manjunath,Wiederhold,270,105-1113,JUNCTION CITY,KY,40440,S,Y,90000,6.0,20,20
Vara,Castells,501,109-1597,MIDLAND-typoHARTMAN,AR-typoMI,72945,M,N,26500,6.521931,0,0
Fiona,Waligora,308,124-1790,STRATTON,NE,69043,S,N,65500,6.84,103,0
Make,Bollacker,971,176-1843,CRESCENT LAKE,OR,97425,S,Y,88000,9.0,159,159
KayLiang,Cherinka,402,114-1555,KIMBALL,NE,69145,M,N,74500,6.84,0,0
Danai,Bronts,605,146-1282,WESSINGTON,SD,57381,S,N,46000,0.0,0,0
Sven,Jording,520,107-1967,RIO RICO,AZ,85648,M,Y,11000,2.8855,0,2300
Alty,Bahk,408,176-1229,GILROY-typoHARTMAN,WV,95021,M,N,24000,5.17408,0,0
Siyi,Raupp,605,114-1382,OLDHAM,SD,57051,S,N,51000,0.0,0,0
Takakazu,Schlabach,918,150-1748,GORE,OK,74435,S,N,56000,6.25,1000,0
Hsu,Bernfeld,769,193-1148,PARCHMAN,MS,38738,M,N,22000,5.0,0,0
Gur,Beck,541,165-1759,GRAND RONDE,OR,97347,S,Y,82500,9.0,159,159
Danae,Villamor,971,182-1287,PORTLAND,OR,97214,M,Y,16500,9.0,0,159
Chakravarthy,Gelsey,325,191-1551,DALLAS,TX,75264,S,Y,10000,0.0,0,0
Ingar,Carchiolo,228,135-1878,WALLS,MS,38680,M,Y,11500,5.0,0,1500
Birkett,Gottsman,405,156-1144,STIGLER-typoHARTMAN,OK-typoMI,74462,M,Y,90000,6.25,0,1000
Junichi,Stafford,802,105-1660,BAKERSFIELD,VT,5441,S,N,94500,4.885247,3300,0
Orlando,Groenboom,435,138-1718,OGDEN,UT,84414,M,N,98000,7.0,0,0
Zhaogang,Gardarin,808,165-1880,KIHEI,HI,96753,S,N,46000,8.25,1040,0
Alyn,Gheorghiu,401,126-1006,CRANSTON,RI,2921,M,Y,80000,0.0,0,0
Taisook,Heping,202,134-2054,WASHINGTON,DC,20080,M,Y,87500,9.0,0,1370
Raymond,Luebbert,563,198-1178,DES MOINES,IA,50347,S,N,97500,8.98,40,0
Chris,Farhi,309,195-1160,HENNING,IL,61848,M,N,82000,3.0,0,0
Namio,Raveh,631,187-1605,AUBURN,NY,13022,S,Y,8500,4.0028963,0,1000
Waltraud,Laevens,501,179-1150,VAN BUREN,AR,72956,S,Y,83000,7.0,20,20
Gardner,Haase,701,163-1575,GRANVILLE,ND,58741,M,N,2000,2.1,0,0
Maris,Croitoru,662,157-1574,SHAW,MS,38773,M,Y,8000,4.2,0,1500
Saman,Osgood,234,111-1507,WEST MANSFIELD,OH,43358,M,N,77500,3.1186285,0,0
Timucin,Armand,434,178-1866,MOLLUSK,VA,22517,S,Y,93000,5.75,900,900
Morakot,Lieshout,312,175-1139,STAUNTON,IL,62088,M,N,42500,3.0,0,0
Yarou,Klippgen,865,137-1734,SUNBRIGHT,TN,37872,M,Y,3500,0.0,0,0
Imara,Goldsman,208,127-1558,MOORE,ID,83255,M,N,52000,7.8,0,0
Chandramohan,Weston,229,104-1375,GAINESVILLE,GA,30504,S,N,18500,6.0,2700,0
Sita,Mukouchi,505,179-1008,ALBUQUERQUE,NM,87176,S,Y,53000,5.3,3300,3300
Ahto,Konikowska,719,182-1158,PARKER,CO,80134,M,N,24500,4.63,0,0
Ysmar,Kluners,484,183-1462,PATTON,PA,16668,S,Y,15000,3.07,0,0
Hanspeter,Nishizaki,203,190-1992,FAIRFIELD,CT,6824,M,N,61000,5.0,0,0
Kalervo,Sudmann,240,112-1792,OLNEY,MD,20830,M,N,2500,4.0625,0,0
Koji,Pikalev,616,178-1483,RUTH,MI,48470,M,N,85500,3.9,0,0
Chandrasekhar,Balfanz,910,112-1683,HICKORY,NC,28601,M,Y,67500,7.1486015,0,3300
Yakkov,Baucke,803,188-1350,CLIFTON,SC,29324,S,N,45000,7.0,3300,0
Wan,Forchert,501,118-1476,WEST FORK,AR,72774,S,Y,12000,3.055934,20,20
Yariv,Bann,610,105-1305,BRISBIN,PA,16620,S,N,28000,3.07,0,0
Juri,Schurfeld,702,118-1819,HENDERSON,NV,89014,S,Y,58000,0.0,0,0
Tripatinder,Assaad,787,192-1326,ALMONT,PR-typoNV,957,S,N,11000,0.0,0,0
Sajee,Tummala,816,171-1956,CHESTERFIELD,MO,63005,M,N,56500,6.0,0,0
Phil,Kayser,808,107-1201,WAIPAHU,HI,96797,S,Y,27000,5.906579,1040,1040
Sylvian,Zeugmann,708,165-1215,WINCHESTER,IL,62694,S,Y,84500,3.0,2000,2000
Yahong,Holcombe,317,127-1501,CUTLER,IN,46920,M,Y,96000,3.4,0,1000
Basuki,Lukanowicz,314,114-1186,TRIMBLE,MO,64492,S,N,77000,6.0,2100,0
Abrajit,Dongen,302,115-1980,WILMINGTON,DE,19889,S,N,6500,2.3022728,110,0
Malika,Devie,661,176-1691,SACRAMENTO,CA,94274,S,Y,86000,9.3,87,272
Bethina,Chomsky,989,157-1032,AHMEEK,MI,49901,S,Y,92500,3.9,3100,3100
Meenakshy,Ambrosetti,716,104-1313,CROWN POINT,NY,12928,M,N,28000,4.115854,0,0
Franky,Muckstadt,504,137-1669,ALEXANDRIA,LA,71315,S,Y,36000,6.0,4500,1000
Prithwish,Fabrizio,971,170-1041,PORTLAND,OR,97212,S,N,96000,9.0,159,0
Christa,Fattah,401,126-1819,ALBION,RI,2802,M,N,81000,0.0,0,0
Tsun,Murdock,856,145-1743,LINWOOD,NJ,8221,M,Y,27000,1.5103958,0,1500
Sanzheng,Berglas,608,195-1685,SPRINGBROOK,WI,54875,M,N,78500,5.8103523,0,0
Magdi,Hickman,203,111-1006,WEST HARTFORD,CT,6119,S,Y,4000,3.0,12750,0
Xiaorong,Lanin,931,193-1440,OAKDALE-typoMADISON LAKE,TN-typoGA,37829,S,Y,29500,0.0,0,0
Zia,Landy,330,175-1721,PIQUA,OH,45356,S,Y,7500,0.7949872,1300,1300
Jackson,DuMouchel,313,199-2089,GROSSE POINTE,MI,48230,M,Y,57000,3.9,0,3100
Gavriela,Lybanon,701,108-1963,COGSWELL,ND,58017,M,Y,66500,2.5265946,0,3300
Stanislaw,Courtenage,715,159-1858,WASHINGTON ISLAND,WI,54246,S,N,5000,4.6,700,0
Rayond,Kaminger,571,141-2022,BLUEMONT,VA,20135,M,N,91000,5.75,0,0
Cosmin,Schaaf,985,169-1087,SHREVEPORT,LA,71149,M,Y,66500,6.0,0,1000
Minjae,Devie,479,139-1712,MAYSVILLE,AR,72747,M,N,28000,6.8804827,0,0
Kais,Sassano,601,160-1458,JACKSON,MS,39211,S,N,88000,5.0,6000,0
Huican,Laver,907,101-1894,NAKNEK,AK,99633,S,N,26000,0.0,0,0
Anh,Miksik,251,122-1031,NEWBERN,AL,36765,M,N,68500,5.0,0,0
Sugath,Korupolu,256,167-1913,COOK SPRINGS,AL,35052,M,Y,11000,5.0,0,300
Savita,Serizawa,484,173-1646,MC EWENSVILLE,PA,17749,M,N,59500,3.07,0,0
Seonghee,Brodnik,803,167-1670,ENOREE,SC,29335,M,N,29500,7.0,0,0
Galeno,Ratzlaff,224,179-1024,SPRINGFIELD,IL,62712,M,N,85000,3.0,0,0
Bartolomeo,Gorg,207,109-1972,DANVILLE,ME,4223,M,N,35000,8.5,0,0
Emma,Willamowski,802,103-1869,HARDWICK,VT,5843,M,Y,27000,3.6,0,3300
Ami,Drashansky,913,134-1572,TOPEKA,KS,66622,M,N,19000,4.286667,0,0
Johan,Fortune,740,182-1641,COLUMBUS,OH,43291,S,Y,17500,1.126936,1300,1300
Hyungill,Klaeren,720,175-1338,BASALT,CO,81621,M,Y,32500,4.63,0,0
Haresh,Lapidot,605,123-1250,LEBANON,SD,57455,M,Y,46000,0.0,0,0
Mrinalini,Poston,860,183-1433,WEST SUFFIELD,CT,6093,M,N,57500,5.0,0,0
Kazimierz,Schreier,505,135-2019,SAN JOSE,NM,87565,M,Y,99500,5.3,0,3300
M'hamed,Diller,901,164-1727,WHITE PINE,TN,37890,S,N,81500,0.0,0,0
Mitsuho,Pien,615,195-1411,SILERTON,TN,38377,S,N,95000,0.0,0,0
Francky,Senzako,505,135-1605,HONDO,NM,88336,S,N,5500,1.7,3300,0
Yuriko,Benanav,571,195-2014,MONTPELIER,VA,23192,S,Y,97500,5.75,900,900
Fangzhen,Thiel,417,195-1430,DAWN,MO,64638,S,N,31500,6.0,2100,0
PerOlof,Masada,912,178-1953,BROOKLET-typoALMONT,GA-typoCT,30415,S,Y,14500,6.0,2700,3000
Dick,Gibbins,605,114-1009,UNION CENTER,SD,57787,M,N,4500,0.0,0,0
LuoQuan,Armstead,515,116-1864,ALLERTON,IA,50008,S,N,62000,8.98,40,0
Shunichiro,Simone,646,172-1924,NEW YORK,NY,10128,S,N,17500,4.0550303,0,0
Rossella,Melzer,769,120-1272,MOSS POINT,MS,39563,S,Y,6000,3.4,6000,1500
Xua,Waldherr,202,131-1156,WASHINGTON,DC,20439,S,Y,40000,9.0,1370,1370
Clifford,Sandak,308,182-1997,WHITECLAY,NE,69365,S,Y,25500,6.662407,103,103
Hessam,Comyn,860,105-1903,NEW HAVEN,CT,6503,M,N,67000,5.0,0,0
Yves,Yoshii,401,145-2041,MAPLEVILLE,RI,2839,M,Y,51000,0.0,0,0
Sangam,Delaigle,775,150-1672,NORTH LAS VEGAS,NV,89030,S,N,30000,0.0,0,0
Kyhyun,Hegron,701,156-2057,YORK,ND,58386,M,Y,16500,2.1,0,3300
Hajnal,Spataro,262,162-1396,GREEN BAY,WI,54303,S,Y,11000,4.6375303,700,400
Souad,Kracsony,808,177-1836,HONOLULU,HI,96844,M,N,47500,8.25,0,0
Nicolaas,Tierney,813,160-1618,MIAMI,FL,33142,M,N,7500,0.0,0,0
Jianming,Nozaki,769,104-1842,ROLLING FORK,MS,39159,S,Y,79500,5.0,6000,1500
Elizabeth,Maiocchi,617,156-1177,ASHLAND,MA,1721,M,N,72500,5.3,0,0
Lok,Spirkovska,970,167-1952,STRASBURG,CO,80136,S,Y,32000,4.63,0,0
Takuya,Dresser,602,182-1001,SUPAI,AZ,86435,M,N,5500,2.87,0,0
Yuzhong,Pomykalski,405,135-1037,BARTLESVILLE,OK,74005,M,N,49500,6.25,0,0
Keehang,Ceccarelli,401,118-1196,RIVERSIDE,RI,2915,S,Y,92500,0.0,0,0
Tien,Brutlag,864,134-1886,SUMTER,SC,29150,S,Y,74000,7.0,3300,3300
Joan,Koppol,508,133-1294,BILLERICA,MA,1821,M,N,32000,5.3,0,0
Itay,Lipper,307,128-1555,WORLAND,WY,82401,S,Y,34500,0.0,0,0
Khoa,Coggins,617,102-1889,GRANBY-typoALMONT,MA-typoWV,1033,S,Y,73000,5.3,3575,1000
Georgio,Coppini,765,168-1976,EVANSVILLE,IN,47733,S,N,82500,3.4,1000,0
Nayla,Haslam,256,128-1566,VALLEY HEAD,AL,35989,S,Y,80000,5.0,1500,300
Youseek,Backstrom,406,195-1744,POLSON,MT,59860,S,N,27500,6.9,1900,0
Raffi,Uckan,907,161-1323,KAKE,AK,99830,M,Y,14000,0.0,0,0
Lippold,Onizuka,318,109-1586,LAFAYETTE,LA,70503,S,N,31000,6.0,4500,0
Asis,Hickman,215,143-2003,SMETHPORT,PA,16749,S,Y,46500,3.07,0,0
Kanwar,Cosar,563,163-1807,GREENE,IA,50636,S,N,53000,8.346125,40,0
Gertrud,Simons,417,107-1658,TROY-typoALMONT,GA,63379,M,Y,100000,6.0,0,1200
Mitchell,Akama,406,194-1560,WILLOW CREEK,MT,59760,M,Y,33500,6.9,0,1900
Taokuan,Dar,606,152-1803,ERMINE,KY,41815,S,N,91500,6.0,20,0
Philipe,Taka,937,138-1459,ROSSBURG,OH,45362,S,Y,76500,3.0854335,1300,1300
Binay,Rensink,646,113-1522,CROTON ON HUDSON-typoHARTMAN,GA,10521,S,Y,24000,4.092683,0,1000
Belen,Dratva,775,144-1760,LAS VEGAS,NV,89136,M,Y,77000,0.0,0,0
Rodrigo,Schank,443,167-1985,UNIONVILLE,MD,21792,M,Y,18500,4.75,0,2400
Zhimming,Karavelas,717,146-1020,FORT LITTLETON,PA,17223,M,Y,98500,3.07,0,0
Sauro,Manderick,703,157-1720,EMORY,VA,24327,S,N,61000,5.75,900,0
Johanan,Egg,952,109-1076,PRINSBURG,MN,56281,S,Y,47500,6.7902346,3300,3300
Rodnay,Rosenbloom,605,111-1180,MANSFIELD,SD,57460,S,Y,44000,0.0,0,0
Baher,Weinberg,308,126-1733,EXETER,NE,68351,M,Y,49500,6.84,0,103
Shona,McGavran,636,115-1891,LINCOLN,MO,65338,M,Y,10000,6.0,0,1200
Asgeir,Deokar,307,113-1114,HARTMAN,WY-typoGA,82081,M,Y,68000,0.0,0,0
Bush,Schler,636,177-1680,SAINT JOSEPH,MO,64506,M,Y,81000,6.0,0,1200
Lin,Bernfeld,518,165-1687,DOBBS FERRY,NY,10522,S,N,87000,4.457622,0,0
Wuxu,Ziegert,218,172-1708,PEQUOT LAKES,MN,56472,S,Y,84000,7.85,3300,3300
Miae,Oberweis,509,160-2096,TACOMA,WA,98442,S,N,97000,0.0,0,0
Meir,DuCasse,701,190-1878,BISMARCK,ND,58505,M,N,63500,2.491818,0,0
Fabien,Speer,410,126-1519,SPARKS GLENCOE,MD,21152,M,Y,8500,4.75,0,2400
Masakatsu,Rapp,505,176-1807,MORIARTY-typoHARTMAN,NM-typoGA,87035,S,Y,6000,1.8714286,3300,3300
Marilde,Bregier,253,187-1491,BOTHELL,WA,98011,S,Y,37000,0.0,0,0
Teresita,Bivens,843,145-1106,BOWMAN,SC,29018,S,Y,52000,7.0,3300,3300
Parameswaran,Soriano,801,183-2025,OGDEN,UT,84201,M,Y,36500,7.0,0,2475
Mou,Vrancken,865,115-2016,GRAND JUNCTION,TN,38039,S,N,5000,0.0,0,0
Dhaval,Laurillard,662,140-1576,LOUISE,MS,39097,M,N,79000,5.0,0,0
Annegret,England,605,117-1114,HUDSON,SD,57034,M,N,63000,0.0,0,0
Anno,Maldonado,870,101-1627,TUCKER,AR,72168,M,Y,39500,7.0,0,20
Sunondo,Giachin,410,120-1135,RIDGELY,MD,21684,M,N,79000,4.75,0,0
Vassili,Casotto,202,162-1188,WASHINGTON,DC,20527,M,Y,84000,9.0,0,1370
Isabella,Margarian,828,143-1195,MANNS HARBOR,NC,27953,M,N,25500,6.2674828,0,0
Vivienne,Mitina,773,161-1232,SIMPSON,IL,62985,M,N,29000,3.0,0,0
Ganesan,Torelli,845,178-1662,FORT JOHNSON,NY,12070,S,Y,14000,4.034756,0,1000
Eizo,Gursoy,210,185-1970,LIBERTY,TX,77575,M,Y,28000,0.0,0,0
Altug,Clair,520,125-1446,COOLIDGE,AZ,85228,S,N,11000,2.8855,2100,0
Husam,Spink,920,180-1803,PLATTEVILLE,WI,53818,M,N,59500,5.4802246,0,0
Bohuslav,Monarch,970,142-2037,JOHNSTOWN,CO,80534,M,Y,62500,4.63,0,0
Angotti,Meddes,708,185-1601,CAROL STREAM,IL,60116,S,Y,44500,3.0,2000,2000
Jeri,Froberg,979,149-1934,LOZANO,TX,78568,M,Y,68000,0.0,0,0
Nadir,Kirkwood,423,136-1822,NORTH FORT MYERS,CT,38253,M,N,34000,0.0,0,0
Elias,Gilmore,605,170-1650,GRENVILLE-typoNORTH FORT MYERS,SD-typoGA,57239,S,N,89500,0.0,0,0
Mengly,Accomazzi,651,155-1803,MINNEAPOLIS,MN,55429,M,N,35500,6.1498933,0,0
Hagbae,Brendel,931,127-1637,BIG ROCK-typoALMONT,CT,37023,M,Y,4500,0.0,0,0
Tapan,Wongsaroje,507,161-1820,MAPLE PLAIN,MN,55359,S,N,84500,7.85,3300,0
Raid,Handke,302,123-1660,NEWARK,DE,19714,S,N,70500,5.95,110,0
Von,Morvan,907,155-1189,HOPE,AK,99605,M,N,32000,0.0,0,0
Kestutis,Ebrahimi,908,161-1952,IRVINGTON,NJ,7111,M,N,55500,1.9598646,0,0
Veda,Hoenkamp,207,127-1189,ROCKWOOD,ME,4478,S,N,14000,6.483577,2850,0
Liu,Levcopoulos,406,144-1345,VOLBORG,MT,59351,S,Y,94500,6.9,1900,1900
Thore,Almasi,803,134-2032,STARTEX-typoMADISON LAKE,SC-typoNV,29377,S,Y,6000,4.001459,3300,3300
Ailamaki,Blaine,970,179-1249,ASPEN,CO,81612,S,Y,84500,4.63,0,0
Elif,Wilhelm,585,116-1206,CLAYTON,NY,13624,M,N,48500,4.234604,0,0
Georghios,Cooperstock,406,197-1517,OPHEIM,MT,59250,S,Y,89000,6.9,1900,1900
Manoli,Pope,302,141-1646,NEW CASTLE,DE,19720,S,Y,17000,3.0181818,110,110
Pei,Rosen,701,158-1556,LITCHVILLE,ND,58461,M,Y,66000,2.5207987,0,3300
Chunming,Liskiewicz,308,152-1017,DENTON,NE,68339,M,N,73500,6.84,0,0
Surath,Hinsberger,262,101-1053,RANDOM LAKE,WI,53075,S,Y,62000,5.5236626,700,400
Zoubir,Bahk,870,153-1500,MAGNESS,AR,72553,M,N,52500,7.0,0,0
Deepika,McGovern,816,112-1814,KANSAS CITY,MO,64130,M,Y,26000,6.0,0,1200
Katsutoshi,Ablaeyv,480,132-1097,CASA GRANDE,AZ,85230,S,N,32500,3.21875,2100,0
Sumanta,Zingoni,787,174-1924,CAROLINA,PR,984,S,N,92000,0.0,0,0
Souji,Allison,701,110-1708,MARMARTH,ND,58643,M,N,58000,2.4280605,0,0
Kilin,Norsworthy,208,108-2076,GREENLEAF,ID,83626,S,N,65500,7.8,3300,0
Ayse,Rinn,312,188-1059,NIANTIC,IL,62551,M,Y,12500,3.0,0,2000
Yam,Ochuodho,601,156-1069,COLUMBIA,MS,39429,M,N,90500,5.0,0,0
Jongpil,Murillo,205,187-1340,RANDOLPH,AL,36792,S,N,5000,5.0,1500,0
Sudha,Szemberedi,918,159-1093,OKLAHOMA CITY,OK,73137,S,N,96500,6.25,1000,0
Toby,Bouguettaya,718,186-1300,CHAPPAQUA,NY,10514,S,N,6000,4.0,0,0
Rieko,Kriebel,504,119-1797,LEBEAU,LA,71345,S,Y,25500,6.0,4500,1000
Jarmo,Hooley,636,197-1551,ALMONT,MI,65351,S,Y,93000,6.0,2100,1200
Plamena,Rosinski,507,133-1010,REDBY,MN,56670,M,Y,75000,7.85,0,3300
Heiko,Khasidashvili,574,117-1582,LIBERTY,IN,47353,S,Y,54000,3.4,1000,1000
Haider,Tekampe,802,127-1759,BELLOWS FALLS,VT,5101,S,Y,12000,3.6,3300,3300
Raghavan,Catot,860,147-1286,WINDSOR,CT,6006,M,Y,53500,5.0,0,0
Birk,Hirschman,254,186-1383,PEGGY,TX,78062,S,Y,84000,0.0,0,0
Yingxu,Leitold,913,158-1738,MONUMENT,KS,67747,M,Y,17000,3.8933334,0,2250
Norival,Gose,406,139-1480,TOWNSEND,MT,59644,M,Y,21000,6.9,0,1900
Mabhin,Lanzl,501,179-1390,GAMALIEL,AR,72537,S,N,74000,7.0,20,0
Wasim,Shimotsuji,435,102-1278,SALT LAKE CITY,UT,84165,S,Y,7000,7.0,2475,2475
Noriaki,Gulla,308,102-1689,STOCKVILLE,NE,69042,S,Y,49000,6.84,103,103
Fay,Iwaihara,205,176-1207,BOAZ,AL,35956,S,Y,25500,5.0,1500,300
Hayo,Parameswaran,208,174-1520,REUBENS,ID,83548,S,N,93500,7.8,3300,0
Sokratis,Sartore,802,136-1654,SAINT JOHNSBURY CENTER,VT,5863,M,N,50000,3.9998987,0,0
Pini,Ingemarson,939,180-1458,MAYAGUEZ,PR,680,S,N,94500,0.0,0,0
Timbur,Moliner,351,180-1349,DEDHAM,MA,2026,S,Y,90500,5.3,3575,1000
Rommert,Berbert,973,123-1203,LA VETA,GA,7756,M,Y,41500,1.7390729,0,1500
Sherman,Zolla,903,115-1509,BEND,TX,76824,M,N,52500,0.0,0,0
Phobe,Zaremba,413,122-1579,PETERSHAM,MA,1366,S,Y,24500,5.3,3575,1000
Jagdish,Beauvieux,205,145-1581,TUSCALOOSA,AL,35406,M,Y,59000,5.0,0,300
Aashu,Vecchi,808,142-1665,KUNIA,HI,96759,M,N,73500,8.25,0,0
Thaddeus,Schonlau,716,113-1648,ALBANY,NY,12261,M,N,35000,4.1564026,0,0
Stina,Iscoe,218,146-1717,WOOD LAKE,MN,56297,M,N,89500,7.85,0,0
Trijntje,Viveros,603,129-2043,HOOKSETT,NH,3106,S,Y,37500,0.0,0,0
Shelton,Simon,225,122-1217,HOUMA,LA,70363,M,Y,92500,6.0,0,1000
Cristinel,Baade,205,191-1275,HIGHLAND HOME-typoHARTMAN,CT,36041,M,N,68000,5.0,0,0
Ajoy,Kaminer,971,185-1398,GALES CREEK,OR,97117,M,Y,14000,9.0,0,159
Peyyun,Chubarov,412,130-1474,KEISTERVILLE,PA,15449,S,N,13500,3.07,0,0
Traytcho,Isern,307,161-1082,FAIRVIEW,WY,83119,M,N,28000,0.0,0,0
Neil,Zonta,603,180-1779,ENFIELD,NH,3748,S,Y,64500,0.0,0,0
Hark,Becraft,603,191-1322,WENTWORTH,NH,3282,S,Y,57000,0.0,0,0
Jacque,DeLano,406,162-2083,BIDDLE,MT,59314,S,N,86000,6.9,1900,0
Gerry,Berghe,802,151-1688,WESTFORD,VT,5494,S,N,8500,3.6,3300,0
Yukio,Velazco,801,147-1013,VEYO,UT,84782,S,Y,4000,6.573594,2475,2475
Tomasz,Lecroq,567,132-2091,CINCINNATI,OH,45217,S,N,85500,3.3841872,1300,0
Dale,Vanherpe,574,176-1685,GENTRYVILLE,IN,47537,S,N,8500,3.4,1000,0
Nirmal,Cassel,505,106-1032,PINOS ALTOS,NM,88053,S,Y,19500,5.3,3300,3300
Jeanne,Setia,970,128-1208,KEENESBURG,CO,80643,S,N,43000,4.63,0,0
Bich,Kisielewicz,435,195-1996,CACHE JUNCTION,UT,84304,M,N,61500,7.0,0,0
Turner,Diehl,813,106-1632,MIAMI,FL,33168,M,N,25500,0.0,0,0
Renny,Devgan,202,141-1533,WASHINGTON,DC,20527,S,N,1500,4.5,1370,0
Tuval,Lukanowicz,701,100-1165,ROLLA,ND,58367,S,Y,75000,2.6251287,3300,3300
Taewoong,Abbara,351,194-1286,READVILLE,MA,2137,M,Y,3500,5.3,0,1000
Heping,Forcheri,516,106-1587,NEW YORK,NY,10024,M,N,66000,4.3359756,0,0
Anupan,Maloney,775,182-1937,SPARKS,NV,89441,S,Y,69000,0.0,0,0
Christiane,Deffuant,973,154-1653,NORTHVALE,NJ,7647,M,Y,1000,1.4,0,1500
Aravind,Pocholle,314,131-1757,SUMNER,MO,64681,S,N,22500,6.0,2100,0
Xiaoya,Belz,207,122-1046,CLINTON,ME,4927,M,N,2000,2.0,0,0
Danilo,Zettsu,802,111-1253,SAXTONS RIVER,VT,5154,M,Y,34000,3.6815712,0,3300
Huanxu,Macnee,787,114-1301,AGUAS BUENAS,PR,703,M,N,1500,0.0,0,0
Donato,Alshuth,802,130-1568,JEFFERSONVILLE,VT,5464,S,Y,13000,3.6,3300,3300
Kunitoshi,Shrira,580,126-1218,KIEFER,OK,74041,S,N,49500,6.25,1000,0
Rudolph,Hagglund,870,199-1291,BENTON,AR,72158,S,N,54500,7.0,20,0
Chebel,Wongsaroje,719,183-1962,PITKIN,CO,81241,M,N,36500,4.63,0,0
Yorick,Palhang,605,132-1498,LONG VALLEY,SD,57547,S,N,45000,0.0,0,0
Ahto,Baez,773,138-1796,CHICAGO-typoNORTH FORT MYERS,WV,60688,M,N,43000,3.0,0,0
Karlheinz,Koenker,234,143-1089,CHAGRIN FALLS,OH,44023,S,N,68500,2.8198743,1300,0
Yuke,Schroeppel,551,147-1851,BRANCHVILLE,NJ,7890,S,Y,94500,2.574927,1000,1500
Daryl,Goli,202,150-1240,WASHINGTON,DC,20575,S,N,1500,4.5,1370,0
Ruslan,Niland,425,117-1506,TENINO,WA,98589,S,Y,99000,0.0,0,0
Loganath,Okazaki,307,114-1674,MANDERSON,WY,82432,S,Y,66000,0.0,0,0
Irfan,Cornu,774,172-1661,BOSTON,MA,2266,M,N,51500,5.3,0,0
Roas,McMahon,573,122-1090,SAINT LOUIS,MO,63141,S,N,97500,6.0,2100,0
Lofti,Dabija,313,121-1004,RAY,MI,48096,S,Y,84500,3.9,3100,3100
Guangshun,Haugan,815,145-1755,SPRINGFIELD,IL,62777,S,Y,50500,3.0,2000,2000
Rodolphe,Aly,952,121-2055,CLEARBROOK,MN,56634,S,Y,84000,7.85,3300,3300
Kee,Vince,828,105-1980,WARRENSVILLE,NC,28693,S,N,95500,7.736014,3300,0
Betty,Oppitz,812,182-1827,MADISON LAKE,CT,47903,S,Y,20000,3.4,1000,1000
Yuri,Putfarken,414,178-1839,ELLISON BAY,WI,54210,S,N,44000,5.21091,700,0
Farzan,Rotenberg,859,129-1962,EAST POINT,KY,41216,M,Y,61500,5.25,0,20
Eiichiro,Riitters,202,172-1285,WASHINGTON,DC,20204,S,Y,78500,9.0,1370,1370
June,Waschkowski,234,143-1990,NORTH FORT MYERS,OH-typoWV,43360,S,N,37500,1.7908334,1300,0
Yuejiang,Rifaut,763,116-1664,IONA,MN,56141,M,N,63000,7.6173425,0,0
Orestes,Viehstaedt,202,189-1573,WASHINGTON,DC,20009,M,N,32500,9.0,0,0
Srihari,Boigelot,386,132-1560,WINTER HAVEN,FL,33885,S,N,88500,0.0,0,0
Usama,Maxson,251,182-1252,CAMP HILL,AL,36850,M,N,29000,5.0,0,0
Sungchang,Ishigami,304,158-1525,SOD,WV,25564,S,N,27500,4.225,2000,0
Montserrat,Heckendorn,603,188-2091,MONT VERNON,NH,3057,S,N,32000,0.0,0,0
Ting,Puppo,360,144-1306,HARRINGTON,WA,99134,M,Y,73500,0.0,0,0
Minshine,Click,919,108-1990,EDEN,NC,27288,S,N,42000,6.6136365,3300,0
Morteza,Gestri,623,170-1304,SCOTTSDALE,AZ,85266,M,Y,12000,2.9009998,0,2300
Ion,Karzanov,606,114-1258,MC ANDREWS,KY,41543,S,Y,17500,2.8055556,20,20
Hartmit,Waymire,301,126-1923,BELTSVILLE,MD,20705,M,Y,11000,4.75,0,2400
Viliam,Lindgreen,402,189-1742,MINATARE,NE,69356,M,Y,42000,6.84,0,103
Sorana,Lumbreras,701,152-2074,GALESBURG,ND,58035,M,N,80500,2.6888862,0,0
