FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Alon,Panwar,715,110-1176,DORCHESTER,WI,54425,S,Y,56000,5.4194117,700,400
Ratilal,Loiselle,307,160-2064,CASPER,WY,82605,S,N,12000,0.0,0,0
Manoli,Sutherland,316,113-1563,ATHOL,KS,66932,S,N,20000,4.483333,2250,0
Aran,Complak,414,185-1943,MILWAUKEE,WI,53227,M,Y,26500,4.906845,0,400
Eldar,Keil,517,147-2058,DETROIT,MI,48213,S,Y,51500,3.9,3100,3100
Venkatraman,Benanav,401,158-1121,CLAYVILLE,RI,2815,S,N,62000,0.0,0,0
Radek,Schwaller,406,139-1429,BUTTE,MT,59703,M,Y,19000,6.9,0,1900
Latha,Kneece,505,130-1595,LOS ALAMOS-typoALMONT,NV,87544,M,N,70500,5.3,0,0
Ender,Sztandera,337,150-1206,NEW ORLEANS,LA,70157,M,Y,66500,6.0,0,1000
Erzsebet,Petereit,939,194-1229,GARROCHALES,PR,652,S,N,27000,0.0,0,0
Francoise,Schlabach,828,135-2015,POTECASI,NC,27867,S,N,72500,7.253496,3300,0
Javam,Ropelewski,775,164-1587,LA VETA,CT,89017,S,N,43000,0.0,0,0
Giorgios,DiGiano,808,134-1757,HONOLULU,HI,96817,M,Y,88500,8.25,0,1040
Weiwei,Canas,262,169-1159,OGEMA,WI,54459,S,N,48500,5.289098,700,0
Goetz,Mallorqui,954,197-1593,MIAMI,FL,33124,M,N,45000,0.0,0,0
Veit,Berghe,202,109-1078,WASHINGTON,DC,20207,S,Y,73000,9.0,1370,1370
Iwen,Fergany,847,171-1017,LOCKPORT,IL,60441,S,Y,66500,3.0,2000,2000
Adwin,Uselton,304,172-1163,MADISON LAKE,MI,26443,S,Y,34000,4.68,2000,2000
Alexandros,Kaas,813,116-2083,INTERLACHEN,FL,32148,S,Y,60000,0.0,0,0
Hidehito,Welham,262,117-1519,REESEVILLE,WI,53579,M,Y,8500,4.6,0,400
Derwent,Courtenage,205,129-1120,NEW CASTLE,AL,35119,M,N,80500,5.0,0,0
Vempala,Vosburgh,573,186-2042,HARDIN,MO,64035,M,N,11500,6.0,0,0
Zdravko,Rebeuf,202,145-1307,WASHINGTON,DC,20586,M,N,500,4.5,0,0
Zhaokeng,Bogliolo,620,111-1675,PORTIS,KS,67474,S,N,8000,3.5,2250,0
Susana,Pflugrad,720,163-2088,FRISCO,CO,80443,M,Y,13500,4.63,0,0
Usko,Strayer,603,100-1038,SALISBURY,NH,3268,S,N,26500,0.0,0,0
Garimella,Spauster,414,157-1920,WOODWORTH,WI,53194,M,Y,25500,4.8894696,0,400
Duong,Sivarajan,419,122-1939,SENECAVILLE,OH,43780,M,Y,29500,1.5252744,0,1300
Xiaobin,Tarditi,609,163-1578,KEANSBURG,NJ,7734,S,Y,54000,1.9362082,1000,1500
Wessel,Begiun,504,142-1719,ENTERPRISE,LA,71425,M,N,19500,4.24,0,0
Jarallah,Dongha,939,101-1227,LOIZA,PR,772,S,Y,64000,0.0,0,0
Piers,Sensen,208,161-1073,BOISE,ID,83727,M,N,74000,7.8,0,0
Raimund,Fandrianto,803,142-2093,BLACKSTOCK,SC,29014,M,N,55000,7.0,0,0
Vilmar,Paritong,859,168-1349,PADUCAH,KY,42003,M,Y,24000,3.1666665,0,20
Cecile,Stary,214,176-1756,GILMER,TX,75644,S,N,21500,0.0,0,0
Carlo,Peir,541,157-1809,INDEPENDENCE,OR,97351,S,N,25500,9.0,159,0
Goutham,Herder,505,154-1799,BOSQUE,NM,87006,S,N,88000,5.3,3300,0
Eswaran,Riha,304,199-1963,CHARLESTON,WV,25396,M,N,41000,5.17,0,0
Andrey,Tolba,605,157-1478,MADISON,SD,57042,S,Y,18000,0.0,0,0
Aino,Lunbeck,678,136-2021,RANGER,GA,30734,M,N,31000,6.0,0,0
Giuliano,Kirchgaassner,901,150-1261,JOELTON,TN,37080,S,N,81000,0.0,0,0
Falk,Ashman,918,129-1123,WEWOKA,OK,74884,M,Y,26000,6.25,0,1000
Desmond,Devroye,256,136-1608,BIRMINGHAM,AL,35283,S,Y,58500,5.0,1500,300
Amihai,Wijk,907,163-1779,GUSTAVUS,AK,99826,S,N,68500,0.0,0,0
Madjid,Swift,256,184-1666,BIRMINGHAM,AL,35290,S,N,45500,5.0,1500,0
Ambuj,Frattolillo,425,144-1697,FEDERAL WAY,WA,98063,S,Y,15500,0.0,0,0
Qijia,Glockner,225,177-1025,BETHANY,LA,71007,S,N,37000,6.0,4500,0
Rodnay,Dittert,319,180-1759,TIFFIN,IA,52340,S,N,17500,2.8657079,40,0
Genoveffa,Sreerama,302,198-1795,REHOBOTH BEACH,DE,19971,S,Y,2500,2.2,110,110
Yuhji,Martindale,401,180-1669,PROVIDENCE,RI,2903,S,Y,69500,0.0,0,0
Marvin,Quisquater,939,149-1453,NORTH FORT MYERS,PR-typoIA,736,S,Y,51500,0.0,0,0
Horacio,Wiggers,208,176-1255,KENDRICK,ID,83537,M,Y,78000,7.8,0,3300
Oran,Bazgan,786,169-1564,WAVERLY,FL,33877,M,N,30500,0.0,0,0
Keung,Aloia,904,168-1393,ALMONT,FL-typoIA,33848,M,N,2500,0.0,0,0
Wladyslaw,Beh,304,107-1197,GLEN DALE,WV,26038,S,Y,10000,3.0,2000,2000
Rayk,Rauhe,660,157-1989,MINDENMINES,MO,64769,M,Y,55500,6.0,0,1200
Ryuichi,Hitzenberger,480,194-1211,TUBAC,AZ,85646,S,Y,67500,3.76125,2100,2300
Puri,Peir,401,155-1637,WOOD RIVER JUNCTION,RI,2894,S,N,63000,0.0,0,0
Brewster,Hohenstein,601,183-1340,CRENSHAW,MS,38621,M,Y,97500,5.0,0,1500
Jerrell,Mumford,859,112-1342,WARSAW,KY,41095,M,N,79000,6.0,0,0
Fengjie,Welham,615,164-1070,DRESDEN,TN,38225,S,Y,38000,0.0,0,0
Yonghong,Lipton,239,175-1486,PORT ORANGE-typoNORTH FORT MYERS,CT,32129,S,Y,34000,0.0,0,0
Aksenti,Feldmesser,702,121-2099,BAKER,NV,89311,M,N,89000,0.0,0,0
Panagiotis,Quesada,603,106-1293,SUNAPEE,NH,3782,M,Y,11500,0.0,0,0
Itai,Chung,714,163-1275,FORESTHILL,CA,95631,S,N,81500,9.3,87,0
Denise,Greco,304,110-1042,MONTGOMERY,WV,25136,S,N,44000,5.38,2000,0
Masakage,Ablaeyv,202,112-1219,WASHINGTON,DC,20500,S,Y,99000,9.0,1370,1370
Dagmar,Milgram,207,109-1011,OXBOW,ME,4764,M,Y,79000,8.5,0,2850
Carma,Kienzler,251,169-1747,BIRMINGHAM,AL,35206,S,N,78000,5.0,1500,0
Reuven,Karczmarczuk,360,135-1398,BELLEVUE,WA,98004,S,Y,55000,0.0,0,0
Supot,Laurillard,651,152-1435,GOODHUE,MN,55027,S,N,4000,5.35,3300,0
Linus,Wiel,410,150-1032,SNOW HILL,MD,21863,M,Y,17000,4.75,0,2400
Alberto,Kleinosky,276,110-1281,GAINESVILLE,VA,20155,S,Y,48000,5.75,900,900
Melinda,Kniesel,406,182-1257,LOLO,MT,59847,S,N,74000,6.9,1900,0
Declan,Parfitt,802,150-1720,EAST BURKE,VT,5832,S,N,64000,4.278435,3300,0
Aluzio,Ramshaw,620,105-1323,MORGANVILLE,KS,67468,M,Y,41500,6.45,0,2250
Devindra,Gurzhiv,501,123-1348,GENTRY,AR,72734,M,N,30500,7.0,0,0
Gihyun,Anson,208,151-1305,POCATELLO,ID,83206,M,Y,72500,7.8,0,3300
Niraj,Berghel,443,195-2063,MECHANICSVILLE,MD,20659,M,N,94000,4.75,0,0
Yixiu,Schwanke,406,125-1365,HELENA,MT,59625,M,Y,44000,6.9,0,1900
Aditi,Eugenio,443,152-1333,WALDORF,MD,20601,S,N,60500,4.75,2400,0
Masako,Carriere,304,197-1326,WIDEN,WV,25211,M,Y,26000,4.12,0,2000
Jere,Zendler,219,181-1608,EVANSVILLE,IN,47704,S,N,92000,3.4,1000,0
Mountaz,Jungmann,518,137-1035,NEW YORK,NY,10276,S,N,5000,4.0,0,0
Shigeichi,Smithline,701,150-1024,HALLIDAY,ND,58636,M,N,87000,2.7642357,0,0
Nasser,Delannoy,802,116-1476,EAST DOVER,VT,5341,S,N,3500,3.6,3300,0
Tammy,Falco,251,100-1788,ANNEMANIE,AL,36721,S,N,17000,5.0,1500,0
Caolyn,Mackenthun,406,183-1596,BALLANTINE,MT,59006,M,Y,44000,6.9,0,1900
Ria,Livadas,321,156-1962,SAINT MARKS,FL,32355,S,Y,56500,0.0,0,0
Amelia,Clo,971,156-1740,MOUNT VERNON,OR,97865,S,N,35000,9.0,159,0
Marnix,Roizen,571,164-1808,NORFOLK,VA,23503,S,N,75500,5.75,900,0
Karon,McKinnon,501,121-1751,STUTTGART,AR,72160,S,N,31500,7.0,20,0
Sartaj,Lacoste,802,198-1582,PLYMOUTH,VT,5056,M,Y,34500,3.691519,0,3300
Yiannakis,Crelier,319,137-1066,HAMILTON,IA,50116,M,Y,14000,2.3253853,0,40
Kouji,Percebois,702,124-1884,LAS VEGAS,NV,89137,S,Y,58000,0.0,0,0
Gongzhu,Waroquier,304,170-1763,ROCKPORT,WV,26169,S,Y,7000,3.0,2000,2000
Otomar,Gersonde,228,152-1771,HORN LAKE,MS,38637,S,N,64500,5.0,6000,0
Orran,Flann,515,119-2047,MILLERTON,IA,50165,S,Y,69500,8.98,40,40
Alessia,Magnier,415,150-1124,NORTH FORK,CA,93643,S,Y,73000,9.3,87,272
Arlindo,Aygun,907,146-1635,NENANA,AK,99760,M,N,87500,0.0,0,0
Miroslava,Atrawala,941,155-1992,WINTER HAVEN,FL,33881,S,Y,51500,0.0,0,0
Iannis,Mottet,603,197-1611,CENTER STRAFFORD,NH,3815,M,Y,19500,0.0,0,0
Shelia,Chattopadhyay,208,124-1917,PINGREE,ID,83262,S,N,63500,7.8,3300,0
Dietmar,Clouse,808,118-1648,HONOLULU,HI,96844,S,N,23000,5.185526,1040,0
Guoqing,Worley,859,169-1391,THOUSANDSTICKS,KY,41766,M,N,49000,4.5555553,0,0
Regina,Reus,802,119-1749,LOWELL,VT,5847,M,Y,40500,3.8108919,0,3300
Mones,Eichenberger,503,103-1137,OTIS,OR,97368,S,Y,87500,9.0,159,159
Romuald,Thacker,914,103-1759,PLAINVILLE,NY,13137,S,Y,93500,4.4952745,0,1000
Tetsuya,Hoede,256,161-1616,RAMER,AL,36069,M,N,65000,5.0,0,0
Tripatinder,Bocca,970,104-2035,CHROMO,CO,81128,S,N,6000,4.63,0,0
Chebel,Melanson,860,161-1707,MADISON,CT,6443,M,N,90500,5.0,0,0
Rubby,Fahnrich,208,129-1435,CONDA,ID,83230,M,N,11500,4.5354977,0,0
Chengzhong,Pesch,937,169-2036,LA VETA,IA,44106,M,N,62000,2.6041079,0,0
Albert,Rutschlin,939,126-1427,CAROLINA,PR,988,S,Y,54000,0.0,0,0
Debin,Crubille,808,100-2003,HONOLULU,HI,96838,M,Y,89000,8.25,0,1040
Yanis,Aso,636,150-1451,GASCONADE,MO,65036,S,N,48500,6.0,2100,0
Yehoshafat,Nota,727,121-1273,WEWAHITCHKA,FL,32465,S,Y,66500,0.0,0,0
Omid,Pool,410,152-1254,WORTON,MD,21678,M,N,24500,4.75,0,0
Yardena,Baum,302,115-1161,FENWICK ISLAND,DE,19944,M,N,93000,5.95,0,0
Vaidy,Feurzeig,270,171-2034,ARGILLITE,KY,41121,M,N,24000,3.1666665,0,0
Sahin,Hartroth,414,189-1887,LA CROSSE,WI,54601,S,Y,18000,4.759156,700,400
Sidd,Thede,308,111-1363,DAVID CITY,NE,68632,S,N,57500,6.84,103,0
Sebastian,Melville,712,198-1692,DUNCOMBE,IA,50532,S,Y,9000,1.5534958,40,40
Wuudiann,Grunberger,308,112-1735,ALBION,NE,68620,S,Y,37000,6.84,103,103
Heuey,Puustjarvi,715,147-1154,MILWAUKEE,WI,53259,S,N,15500,4.7157183,700,0
Ned,Qizhong,939,130-1150,COTO LAUREL,PR,780,S,Y,15500,0.0,0,0
Brigitte,Greenberger,316,198-1990,MISSION,KS,66222,S,Y,2500,3.5,2250,2250
Gererd,Spoerri,860,133-1903,WALLINGFORD,CT,6494,M,Y,14500,5.0,0,0
Tsong,Kriebel,919,148-1939,MANNS HARBOR,NC,27953,S,Y,13500,6.015734,3300,3300
Peiyti,Obtulowicz,304,154-1728,LOOKOUT,WV,25868,S,Y,1000,3.0,2000,2000
Giap,Amendola,605,163-1377,LA VETA,SD-typoWV,57645,S,Y,6500,0.0,0,0
Asher,Livadas,502,124-1192,LYNCH,KY,40855,M,Y,49500,4.583333,0,20
Taeko,Scattergood,240,113-2014,BETHESDA,MD,20816,M,N,94000,4.75,0,0
Shan,Mahmud,585,167-1275,BUFFALO,NY,14269,M,Y,25000,4.0984755,0,1000
Sadahiro,Sciarra,620,134-2043,MORROWVILLE-typoALMONT,CT,66958,S,N,48500,6.45,2250,0
Micheline,Henftling,701,196-1776,FARGO,ND,58106,M,Y,48000,2.312138,0,3300
Mandira,Buchter,561,176-1254,MC INTOSH,FL,32664,M,Y,28500,0.0,0,0
Theron,Hodzic,939,187-1328,CIDRA,PR,739,M,N,80500,0.0,0,0
Jinsong,Fleischanderl,402,179-1219,HICKMAN,NE,68372,S,Y,54000,6.84,103,103
Mona,Obtulowicz,843,165-1307,STARR,SC,29684,M,N,47000,7.0,0,0
Darren,Drettakis,623,118-1674,APACHE JUNCTION,AZ,85219,M,Y,68000,3.769,0,2300
Luke,Gorzig,636,110-1850,LEES SUMMIT,MO,64002,S,Y,100000,6.0,2100,1200
Paicheng,Wossner,256,183-1766,HARTMAN,AL-typoWV,36045,S,N,4500,5.0,1500,0
Gehad,Buisson,903,113-1104,CONROE,TX,77384,S,N,64000,0.0,0,0
Gerth,Ridley,206,162-1352,BATTLE GROUND,WA,98604,M,N,56000,0.0,0,0
Oddvar,Meilijson,936,110-1676,EL PASO,TX,88527,S,N,71000,0.0,0,0
Paitoon,Hopcroft,870,162-1429,SOLGOHACHIA,AR,72156,M,N,29500,7.0,0,0
Joycelyne,Jevtic,702,191-1209,LAS VEGAS,NV,89142,S,Y,27000,0.0,0,0
Jacopo,Wessel,423,100-1404,ELIZABETHTON,TN,37644,S,N,18000,0.0,0,0
Gyungho,Witschorik,601,131-2058,UNION-typoLA VETA,WV,39365,M,Y,50500,5.0,0,1500
Kahoru,Kottmann,617,106-1878,WEST FALMOUTH,MA,2574,M,Y,16500,5.3,0,1000
Rom,Gunal,302,136-1463,MONTCHANIN-typoMADISON LAKE,DE-typoCT,19710,M,N,66500,5.95,0,0
Ramadan,Manderick,501,113-2019,MONTICELLO,AR,71655,M,N,60000,7.0,0,0
Dipak,Picht,870,158-1142,BISCOE,AR,72017,M,Y,69500,7.0,0,20
Jianjian,Heikes,207,155-1040,LEE,ME,4455,M,Y,29500,8.5,0,2850
Noe,Camacho,202,185-1886,WASHINGTON,DC,20012,M,N,22000,7.2,0,0
Erach,Minshall,603,164-1710,GRANTHAM,NH,3753,S,N,45000,0.0,0,0
Marion,Nassef,210,108-1920,FORT WORTH,TX,76196,S,Y,29000,0.0,0,0
Yongdong,Gallivan,302,170-1445,REHOBOTH BEACH,DE,19971,M,N,6500,2.3022728,0,0
Sasikumar,Jette,304,189-1627,CEDARVILLE,WV,26611,S,N,24000,3.98,2000,0
Nawaaz,Warschat,573,163-1506,HIGHLANDVILLE,MO,65669,S,N,77000,6.0,2100,0
Frantz,Genssler,518,124-1838,BILLINGS,NY,12510,M,Y,48500,4.234604,0,1000
Xiaoqiu,Ariyoshi,603,152-1152,BELMONT,NH,3220,S,N,99500,0.0,0,0
Amin,Lovell,862,160-1056,HARTMAN,GA,7627,S,Y,86500,2.4487605,1000,1500
Miroslawa,Bathgate,907,166-1248,THORNE BAY,AK,99919,S,Y,72000,0.0,0,0
Asha,Heinen,605,119-1785,KAYLOR,SD,57354,S,N,15000,0.0,0,0
Brigitta,Heyderhoff,415,119-1032,SACRAMENTO,CA,95819,M,Y,31500,6.9446583,0,272
Kazuki,Hapanyengwi,608,174-1728,COTTAGE GROVE,WI,53527,S,N,91000,6.0275416,700,0
Bern,Lorie,478,107-1855,PINE MOUNTAIN VALLEY,GA,31823,M,Y,82500,6.0,0,3000
Ole,Gerstenkorn,740,190-2057,RIO GRANDE,OH,45674,M,N,80500,3.218213,0,0
Yehoshua,Gotoda,808,126-2033,HILO,HI,96721,M,Y,5000,1.9407895,0,1040
Jochen,Jacopini,417,168-1045,PARK HILLS,MO,63601,M,N,65000,6.0,0,0
Preeti,Klerer,478,118-1316,HINESVILLE,GA,31310,M,Y,43000,6.0,0,3000
Mostefa,Lindenbaum,712,105-1775,GILMORE CITY,IA,50541,M,Y,23500,3.7919755,0,40
Bing,Usoh,925,183-1216,STOCKTON,CA,95219,M,N,13000,2.5772314,0,0
Liane,Nakakoji,303,132-1641,GILL,CO,80624,M,Y,23000,4.63,0,0
Juhana,Famili,253,139-1672,BOTHELL,WA,98012,M,N,1000,0.0,0,0
Trent,Falkerngerg,907,140-1043,MEYERS CHUCK,AK,99903,S,N,41000,0.0,0,0
Zhongwei,Dey,401,139-1238,SLOCUM,RI,2877,M,N,42000,0.0,0,0
Yongmin,Rebbapragada,719,113-1471,NORTH FORT MYERS,CO-typoNV,80751,S,N,72500,4.63,0,0
Raqui,Dreger,501,109-1093,WHELEN SPRINGS,AR,71772,M,Y,2500,1.0,0,20
Tokunbo,Lafora,337,131-1801,THIBODAUX,LA,70302,M,N,44000,6.0,0,0
Cecil,Feder,501,150-1351,GARNER,AR,72052,M,Y,19500,4.8486915,0,20
Philip,Furlanello,413,182-1349,NORFOLK,MA,2056,M,Y,70500,5.3,0,1000
Celina,Tuecke,409,159-2015,DENISON,TX,75020,S,Y,74500,0.0,0,0
Madge,Kishino,786,118-1799,HOMESTEAD,FL,33033,S,N,80000,0.0,0,0
Jaeun,Romeuf,901,192-1592,JACKSON,TN,38305,M,Y,36000,0.0,0,0
Gwendal,Lichtenecker,703,180-1318,CULLEN,VA,23934,M,N,15000,5.214286,0,0
Shianyow,Hemenway,848,168-1483,AUDUBON,NJ,8106,S,N,74500,2.2595105,1000,0
Jaejoon,Fujisaki,860,169-1714,NEW HAVEN,CT,6511,S,N,62000,5.0,12750,0
Nariman,Noor,208,103-1549,SAINT CHARLES,ID,83272,M,Y,92000,7.8,0,3300
Niki,Brunk,312,124-1296,MAPLETON,IL,61547,S,N,38500,3.0,2000,0
Dorbin,Simons,701,148-1109,MADISON LAKE,IA,58622,S,N,22500,2.1,3300,0
Dongdai,Farreny,256,144-1845,MONTGOMERY,AL,36113,S,N,94000,5.0,1500,0
Veda,Manacher,808,151-1146,PEARL CITY,HI,96782,S,Y,99500,8.25,1040,1040
Hyuncheol,Pettit,719,112-1790,HOLLY,CO,81047,S,Y,76000,4.63,0,0
Gerbert,Ittner,787,107-1490,CAROLINA,PR,979,S,Y,65000,0.0,0,0
Noberto,Daudenarde,425,136-1180,MANSON,WA,98831,M,Y,35000,0.0,0,0
Premal,Winn,631,119-1091,CORINTH,NY,12822,M,Y,45000,4.2143292,0,1000
Egon,Alberga,804,116-1284,STANLEY,VA,22851,S,N,71500,5.75,900,0
Zhuojun,Danlos,928,105-1923,PRESCOTT,AZ,86304,M,Y,53000,3.5365,0,2300
Bhanu,Kloeden,206,122-1862,INDIANOLA-typoALMONT,NV,98342,S,Y,56500,0.0,0,0
Cixiang,Nekvinda,918,157-2048,SASAKWA,OK,74867,M,N,51000,6.25,0,0
Vivek,Akkermans,207,101-1993,NORTH FORT MYERS,ME-typoGA,4921,S,N,5000,2.2135036,2850,0
Vassilka,Mersereau,337,105-1834,GRAMERCY,LA,70052,M,Y,92500,6.0,0,1000
Fouzia,Whiteley,360,191-1056,KALAMA,WA,98625,M,Y,82500,0.0,0,0
Scarlet,Tibrook,724,130-1738,WALTERSBURG,PA,15488,S,N,98000,3.07,0,0
Mukund,Tokunaga,702,171-1922,NORTH LAS VEGAS,NV,89084,S,Y,4500,0.0,0,0
Zigmantas,Rohlicek,802,184-1525,NORTH THETFORD,VT,5054,M,N,58000,4.1590624,0,0
Yingfei,Krotopoulou,605,121-1270,GREGORY,SD,57533,M,N,48500,0.0,0,0
Spira,Streitz,860,112-1320,ALMONT,MI,6053,M,Y,28500,5.0,0,0
Xenofon,Ashish,801,145-1201,OGDEN,UT,84404,S,Y,59500,7.0,2475,2475
Roland,Stetina,650,115-1823,BUENA PARK,CA,90620,S,N,65500,9.3,87,0
Aki,Riet,435,137-1586,BRYCE CANYON,UT,84717,M,Y,29000,7.0,0,2475
Bennett,Falin,641,120-2019,WALCOTT,IA,52773,S,Y,91500,8.98,40,40
Charlotte,Darell,580,113-1850,BEAVER,OK,73932,S,Y,65500,6.25,1000,1000
Fatimah,Bik,614,100-1816,WESTON,OH,43569,S,Y,20500,1.2265205,1300,1300
Mavis,Pierre,302,194-1251,WILMINGTON,DE,19802,M,Y,1500,2.2,0,110
Aashu,Baum,605,146-1959,ONIDA,SD,57564,S,Y,94000,0.0,0,0
Maristella,Nuzman,317,183-1507,KINGSBURY,IN,46345,M,N,59500,3.4,0,0
Tayeb,Protzel,612,124-1627,GRAND RAPIDS,MN,55744,M,Y,49500,6.8969584,0,3300
Tyll,Zeilberger,251,145-1530,BIRMINGHAM,AL,35282,M,Y,68500,5.0,0,300
Chitra,Delchamps,970,131-1361,DENVER,CO,80244,S,Y,23500,4.63,0,0
Ossama,Nisiyama,701,187-1464,TRENTON,ND,58853,S,N,36000,2.173031,3300,0
Slawomir,Donald,641,147-1680,TRAER,IA,50675,S,Y,35000,5.567322,40,40
Masanao,Scharf,608,147-1102,BEACON FALLS,CT,54157,S,Y,30500,4.9763455,700,400
Hidenori,Podgurski,551,194-2057,SEA ISLE CITY,NJ,8243,S,N,39000,1.6996458,1000,0
Tarcisio,Weghorst,701,149-2028,FOREST RIVER,ND,58233,S,Y,49500,2.3295264,3300,3300
Eitan,Brodsky,717,147-1822,GIBSON,PA,18820,S,N,81500,3.07,0,0
Phill,Roubiere,319,183-1260,MISSOURI VALLEY,IA,51555,M,Y,43000,6.802345,0,40
Parosh,Hertzberg,401,128-1257,NORTH PROVIDENCE,RI,2911,M,N,86500,0.0,0,0
Daniil,Plummer,402,184-1659,KIMBALL,NE,69145,S,N,3500,2.7553527,103,0
Shlomi,Obermaier,970,103-2016,TABERNASH,CO,80478,M,Y,42500,4.63,0,0
Jarrellann,Hilburn,781,141-1542,BOSTON,MA,2297,M,N,66500,5.3,0,0
Hiraku,Gabalda,864,198-1872,COLUMBIA-typoHARTMAN,SC-typoMI,29222,M,Y,49500,7.0,0,3300
Huan,Alpay,408,194-1938,SACRAMENTO,CA,94267,M,N,80500,9.3,0,0
Courtland,Vinar,574,151-1329,EVANSVILLE,IN,47728,S,Y,11500,3.4,1000,1000
Arve,Breuleux,425,139-1935,USK,WA,99180,M,Y,32500,0.0,0,0
Devesh,Merabti,430,115-1790,HEDLEY,TX,79237,S,Y,12000,0.0,0,0
Sampalli,Strohmeir,907,119-1396,SAND POINT,AK,99661,S,N,19000,0.0,0,0
Henrietta,Marazakis,402,107-2046,HASTINGS,NE,68901,S,Y,63000,6.84,103,103
Hakan,Shimodaira,301,138-1372,PARSONSBURG,MD,21849,S,N,51000,4.75,2400,0
Sadasaburoh,Marinova,907,127-1634,ANDERSON,AK,99744,S,Y,47000,0.0,0,0
Min,Karasik,406,109-1075,WESTBY,MT,59275,M,Y,72500,6.9,0,1900
Nimmagadda,Casas,267,142-1988,FORCE,PA,15841,M,N,98000,3.07,0,0
Bon,Tausch,334,121-1683,PLEASANT GROVE,AL,35127,M,Y,66000,5.0,0,300
Slavian,Patkar,816,165-1365,MAYSVILLE,MO,64469,M,N,500,1.5,0,0
Abdelmajid,Niizuma,603,161-1723,PIERMONT,NH,3779,M,Y,90000,0.0,0,0
Asbjorn,Nagashima,701,172-1280,KULM,ND,58456,S,Y,64500,2.50341,3300,3300
Shumeet,Protasov,202,195-1427,WASHINGTON,DC,20439,S,Y,71000,9.0,1370,1370
Abdesselam,Morrison,605,119-1995,BRANDT,SD,57218,S,N,17000,0.0,0,0
Kenichi,Chauche,931,131-2009,NASHVILLE,TN,37205,M,Y,25500,0.0,0,0
Alia,Holthofer,612,190-2068,STURGEON LAKE,MN,55783,S,N,22500,5.45619,3300,0
Hannu,Maquelin,208,141-1431,JULIAETTA,ID,83535,S,Y,29500,7.8,3300,3300
Francois,Ebcioglu,406,147-1779,LLOYD,MT,59535,S,Y,82500,6.9,1900,1900
Aristid,Pietak,651,197-1584,MEADOWLANDS,MN,55765,M,N,82500,7.85,0,0
Monika,Guvenir,770,101-1080,TENNILLE,GA,31089,S,Y,71500,6.0,2700,3000
Janusz,Heemskerk,253,190-1511,METALINE,WA,99152,M,Y,34500,0.0,0,0
Birte,Tinhofer,302,187-1733,WILMINGTON,DE,19808,S,N,55000,5.609091,110,0
Styliani,Shrira,478,106-1541,LOUISVILLE,GA,30434,S,Y,10500,6.0,2700,3000
Christo,Larin,878,163-1360,MC CLELLANDTOWN,PA,15458,S,Y,12000,3.07,0,0
Tomoaki,Kahana,520,107-1844,SAHUARITA,AZ,85629,M,Y,10000,2.87,0,2300
Jasper,Dunfee,207,170-1918,PHIPPSBURG,ME,4562,S,Y,54000,8.5,2850,2850
Shizuo,Kaki,573,173-1213,UTICA,MO,64686,S,Y,76500,6.0,2100,1200
Youcef,Alippi,202,148-1433,WASHINGTON,DC,20007,M,Y,68500,9.0,0,1370
Mic,Ciesielski,256,173-1001,GRAND BAY,AL,36541,S,N,67500,5.0,1500,0
M'hamed,Naroska,978,158-1700,ARLINGTON,MA,2474,M,N,30000,5.3,0,0
Tarak,Stoller,608,180-1786,SAUKVILLE,WI,53080,S,Y,84500,5.914603,700,400
Tefko,Lampe,910,169-1610,WHITE OAK,NC,28399,S,Y,27500,6.3094406,3300,3300
Takehito,Haselbock,217,143-1662,NORTH AURORA,IL,60542,M,N,81000,3.0,0,0
Armin,Spataro,334,109-1768,MONTGOMERY,AL,36130,S,N,49500,5.0,1500,0
Sebastiaan,English,252,155-1869,JULIAN,NC,27283,S,N,65500,7.106643,3300,0
Tejo,Ebbinghaus,979,161-2006,LUBBOCK,TX,79409,M,Y,81000,0.0,0,0
Ezra,Mausberg,763,119-1640,ADAMS,MN,55909,S,Y,27000,5.696318,3300,3300
Raqui,Creveuil,207,107-1987,OAKLAND,ME,4963,M,Y,2500,2.0,0,2850
Leandro,Bavuso,251,176-2025,HARTMAN,IA,35801,S,Y,31000,5.0,1500,300
Siamak,Plutat,808,187-1869,HONOLULU,HI,96804,M,Y,31000,6.6276317,0,1040
Mabo,Goel,878,127-1253,BRACKNEY,PA,18812,M,N,56500,3.07,0,0
Kazumaro,Grizzle,719,172-1642,LONGMONT,CO,80501,M,N,78500,4.63,0,0
Petrisor,Dhagat,307,105-1476,CARPENTER,WY,82054,M,Y,26000,0.0,0,0
ShouHan,Hofman,225,122-1099,BATON ROUGE,LA,70803,M,N,77500,6.0,0,0
Khurshid,Paseman,406,112-1653,VANDALIA,MT,59273,S,Y,24000,6.9,1900,1900
Shelli,Billaud,225,148-1900,MORGAN CITY,LA,70381,S,N,53000,6.0,4500,0
Sankar,Crabtree,770,136-1779,TIGER,GA,30576,S,N,38000,6.0,2700,0
Tilak,Rest,980,180-1683,HARTMAN,NC-typoNV,28607,S,N,52500,6.833916,3300,0
Roger,Caron,318,125-1493,MARION,LA,71260,S,N,96000,6.0,4500,0
Stamatis,Abdulazizoglu,617,180-2075,WEST ROXBURY,MA,2132,S,Y,42500,5.3,3575,1000
